address,lat,long,district
"Ngõ 154 Đường Vành Đai Sơn Đồng, Xóm Đình, Xã Sơn Đông, Huyện Hoài Đức, Thành phố Hà Nội, 24, Việt Nam",21.044,105.698,
"Ngõ 155 Xuân Đỉnh, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Thành phố Hà Nội, 143315, Việt Nam",21.071,105.797,bắc từ liêm
"Ngõ 155 Đuòng Nguyễn Khang, Quận Cầu Giấy, Thành phố Hà Nội, 000000, Việt Nam",21.02,105.8,cầu giấy
"Ngõ 155, Phường Thượng Thanh, Quận Long Biên, Thành phố Hà Nội, 0947733060, Việt Nam",21.067,105.883,long biên
"Ngõ 156 Phố Phú Viên, Phú Viên, Phường Bồ Đề, Quận Long Biên, Thành phố Hà Nội, 125041, Việt Nam",21.031,105.871,long biên
"Ngõ 156, Cầu Diễn, Phường Cầu Diễn, Quận Nam Từ Liêm, Thành phố Hà Nội, 100925, Việt Nam",21.036,105.764,nam từ liêm
"Ngõ 156, Thanh Trì, Thành phố Hà Nội, 120406, Việt Nam",20.979,105.798,
"Ngõ 158 Phố Lò Đúc, Phường Đống Mác, Quận Hai Bà Trưng, Thành phố Hà Nội, 11415, Việt Nam",21.012,105.858,hai bà trưng
"Ngõ 158 Tiền Thành, Quận Hà Đông, Thành phố Hà Nội, 0914663166, Việt Nam",20.988,105.742,hà đông
"Ngõ 158, Huyện Sóc Sơn, Thành phố Hà Nội, Việt Nam",21.256,105.86,
"Ngõ 159 Phố Pháo Đài Láng, Phường Láng Thượng, Quận Đống Đa, Thành phố Hà Nội, 000000, Việt Nam",21.018,105.804,đống đa
"Ngõ 16 Hoàng Cầu, Phường Ô Chợ Dừa, Đống Đa, Quận Đống Đa, Thành phố Hà Nội, 100100, Việt Nam",21.02,105.825,đống đa
"Ngõ 16 Ngô Quyền, Hà Đông, Quận Hà Đông, Thành phố Hà Nội, 193824, Việt Nam",20.971,105.767,hà đông
"Ngõ 16 Đường Nhân Huệ, Quận Hà Đông, Thành phố Hà Nội, Việt Nam",20.937,105.73,hà đông
"Ngõ 16, Khu đô thị Văn Phú, Hà Đông, Quận Hà Đông, Thành phố Hà Nội, 193824, Việt Nam",20.963,105.768,hà đông
"Ngõ 16, Quận Cầu Giấy, Thành phố Hà Nội, 122000, Việt Nam",21.036,105.797,cầu giấy
"Ngõ 160 Hào Nam, Phường Ô Chợ Dừa, Đống Đa, Quận Đống Đa, Thành phố Hà Nội, 118443, Việt Nam",21.026,105.828,đống đa
"Ngõ 160 Thái Thịnh, Phường Thịnh Quang, Quận Đống Đa, Thành phố Hà Nội, +842435373535, Việt Nam",21.013,105.817,đống đa
"Ngõ 161 Thái Hà, Phường Láng Hạ, Quận Đống Đa, Thành phố Hà Nội, +842435373535, Việt Nam",21.014,105.818,đống đa
"Ngõ 161 Vĩnh Hưng, Hoàng Mai, Thành phố Hà Nội, 11622, Việt Nam",20.988,105.876,hoàng mai
"Ngõ 161, Long Biên, Phường Long Biên, Quận Long Biên, Thành phố Hà Nội, 0610, Việt Nam",21.024,105.887,long biên
"Ngõ 162 Khương Trung, Quận Thanh Xuân, Thành phố Hà Nội, 120911, Việt Nam",20.995,105.817,thanh xuân
"Ngõ 162 Đường Cổ Nhuế, Phường Cổ Nhuế 2, Quận Bắc Từ Liêm, Thành phố Hà Nội, 04, Việt Nam",21.063,105.781,bắc từ liêm
"Ngõ 163 Nguyễn Khang, Quận Cầu Giấy, Thành phố Hà Nội, 000000, Việt Nam",21.02,105.798,cầu giấy
"Ngõ 163 Nguyễn Văn Cừ, Ngọc Lâm, Phường Ngọc Lâm, Quận Long Biên, Thành phố Hà Nội, 125041, Việt Nam",21.044,105.872,long biên
"Ngõ 163 Đuòng Nguyễn Khang, Quận Cầu Giấy, Thành phố Hà Nội, 000000, Việt Nam",21.021,105.8,cầu giấy
"Ngõ 164 Lê Trọng Tấn, Quận Thanh Xuân, Thành phố Hà Nội, 120939, Việt Nam",20.995,105.83,thanh xuân
"Ngõ 164 Nguyễn Văn Cừ, Ái Mộ, Phường Bồ Đề, Quận Long Biên, Thành phố Hà Nội, 125041, Việt Nam",21.043,105.872,long biên
"Ngõ 165 - Cầu Giấy, Quận Cầu Giấy, Thành phố Hà Nội, 122000, Việt Nam",21.031,105.795,cầu giấy
"Ngõ 165 Thái Hà, Phường Láng Hạ, Quận Đống Đa, Thành phố Hà Nội, +842435373535, Việt Nam",21.015,105.817,đống đa
"Ngõ 166 Bồ Đề, Bồ Đề, Phường Bồ Đề, Quận Long Biên, Thành phố Hà Nội, 125041, Việt Nam",21.036,105.874,long biên
"Ngõ 166 Kim Mã, Kim Mã, Phường Kim Mã, Quận Ba Đình, Thành phố Hà Nội, 118508, Việt Nam",21.033,105.826,ba đình
"Ngõ 166 Đại Mỗ, Phường Đại Mỗ, Quận Nam Từ Liêm, Thành phố Hà Nội, 0914663166, Việt Nam",20.992,105.763,nam từ liêm
"Ngõ 167 Nguyễn Ngọc Vũ, Quận Cầu Giấy, Thành phố Hà Nội, 170, Việt Nam",21.012,105.808,cầu giấy
"Ngõ 167 Yên Xá, Yên Xá, Thanh Trì, Thành phố Hà Nội, 193824, Việt Nam",20.971,105.797,
"Ngõ 167 Đường Quang Tiến, Phường Đại Mỗ, Quận Nam Từ Liêm, Thành phố Hà Nội, 0914663166, Việt Nam",20.998,105.757,nam từ liêm
"Ngõ 167, Huyện Gia Lâm, Thành phố Hà Nội, 126227, Việt Nam",21.016,105.938,
"Ngõ 168 Kim GIang, Hoàng Mai, Thành phố Hà Nội, 11718, Việt Nam",20.979,105.815,hoàng mai
"Ngõ 168 Đường Giáp Bát, Hoàng Mai, Thành phố Hà Nội, 1000000, Việt Nam",20.985,105.843,hoàng mai
"Ngõ 169 Đường Quang Tiến, Phường Đại Mỗ, Quận Nam Từ Liêm, Thành phố Hà Nội, 0914663166, Việt Nam",20.996,105.757,nam từ liêm
"Ngõ 169 Đường Đại Mỗ, Phường Đại Mỗ, Quận Nam Từ Liêm, Thành phố Hà Nội, 0914663166, Việt Nam",20.993,105.76,nam từ liêm
"Ngõ 17 Hưu Trưng 1, Huyện Đan Phượng, Thành phố Hà Nội, Việt Nam",21.138,105.629,
"Ngõ 17 Thượng Phúc, Thanh Trì, Thành phố Hà Nội, 193824, Việt Nam",20.929,105.796,
"Ngõ 17 Đường Bờ Đầm, Xã Lại Yên, Huyện Hoài Đức, Thành phố Hà Nội, 24, Việt Nam",21.022,105.71,
"Ngõ 17 Đường Trung Văn, Phường Trung Văn, Quận Nam Từ Liêm, Thành phố Hà Nội, 120406, Việt Nam",20.992,105.794,nam từ liêm
"Ngõ 17 Đại Mỗ, Phường Đại Mỗ, Quận Nam Từ Liêm, Thành phố Hà Nội, 120406, Việt Nam",20.984,105.768,nam từ liêm
"Ngõ 17, Quận Hà Đông, Thành phố Hà Nội, 120406, Việt Nam",20.982,105.789,hà đông
"Ngõ 170, Phường Thạch Bàn, Quận Long Biên, Thành phố Hà Nội, 0610, Việt Nam",21.026,105.908,long biên
"Ngõ 172 Xuân Đỉnh, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Thành phố Hà Nội, 143315, Việt Nam",21.073,105.798,bắc từ liêm
"Ngõ 172 Đường Nam Đuống, Phường Thượng Thanh, Quận Long Biên, Thành phố Hà Nội, 0947733060, Việt Nam",21.075,105.901,long biên
"Ngõ 173 Ngô Xuân Quảng, Huyện Gia Lâm, Thành phố Hà Nội, 126227, Việt Nam",21.016,105.937,
"Ngõ 173 Phố Tân Mai, Hoàng Mai, Thành phố Hà Nội, 11617, Việt Nam",20.982,105.85,hoàng mai
"Ngõ 173 Tam Trinh, Hoàng Mai, Thành phố Hà Nội, 11617, Việt Nam",20.992,105.863,hoàng mai
"Ngõ 173 Đường Hoàng Hoa Thám, Ngọc Hà, Phường Ngọc Hà, Quận Ba Đình, Thành phố Hà Nội, 118508, Việt Nam",21.04,105.822,ba đình
"Ngõ 174 Phương Canh, Phường Xuân Phương, Quận Nam Từ Liêm, Thành phố Hà Nội, 100925, Việt Nam",21.037,105.746,nam từ liêm
"Ngõ 175 Bồ Đề, Lâm Du, Phường Bồ Đề, Quận Long Biên, Thành phố Hà Nội, 125041, Việt Nam",21.036,105.875,long biên
"Ngõ 175 Lạc Long Quân, Phường Xuân La, Quận Cầu Giấy, Quận Tây Hồ, Thành phố Hà Nội, 1000, Việt Nam",21.053,105.808,tây hồ
"Ngõ 175, Hoàng Mai, Thành phố Hà Nội, 1000000, Việt Nam",20.982,105.837,hoàng mai
"Ngõ 176 Lê Trọng Tấn, Quận Thanh Xuân, Thành phố Hà Nội, 120939, Việt Nam",20.994,105.83,thanh xuân
"Ngõ 176 Ngọc Lâm, Ngọc Lâm, Phường Ngọc Lâm, Quận Long Biên, Thành phố Hà Nội, 125041, Việt Nam",21.046,105.871,long biên
"Ngõ 177 Đường Cầu Diễn, Phường Phúc Diễn, Quận Bắc Từ Liêm, Thành phố Hà Nội, 100925, Việt Nam",21.044,105.75,bắc từ liêm
"Ngõ 178 Hoàng Mai, Hoàng Mai, Thành phố Hà Nội, 11617, Việt Nam",20.99,105.853,hoàng mai
"Ngõ 178 Đại Mỗ, Phường Đại Mỗ, Quận Nam Từ Liêm, Thành phố Hà Nội, 0914663166, Việt Nam",20.993,105.763,nam từ liêm
"Ngõ 178, Quận Thanh Xuân, Thành phố Hà Nội, 123025, Việt Nam",21.005,105.81,thanh xuân
"Ngõ 179, Ngọc Hà, Phường Ngọc Hà, Quận Ba Đình, Thành phố Hà Nội, 118508, Việt Nam",21.041,105.823,ba đình
"Ngõ 18 Chùa Thông, Thị xã Sơn Tây, Thành phố Hà Nội, Việt Nam",21.121,105.505,
"Ngõ 18 Kiều Mai, Phường Phúc Diễn, Quận Bắc Từ Liêm, Thành phố Hà Nội, 100925, Việt Nam",21.044,105.752,bắc từ liêm
"Ngõ 18 Nguyên Hồng, Phường Láng Hạ, Quận Đống Đa, Thành phố Hà Nội, +842435373535, Việt Nam",21.018,105.811,đống đa
"Ngõ 18 Phạm Hùng, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Thành phố Hà Nội, 122863, Việt Nam",21.031,105.779,nam từ liêm
"Ngõ 18 Vũ Thạnh, Phường Ô Chợ Dừa, Đống Đa, Quận Đống Đa, Thành phố Hà Nội, 118443, Việt Nam",21.026,105.827,đống đa
"Ngõ 18 Yên Hòa, Quận Cầu Giấy, Thành phố Hà Nội, 10298, Việt Nam",21.024,105.797,cầu giấy
"Ngõ 18 Đường Sông Nhuệ, Huyện Đan Phượng, Thành phố Hà Nội, 24, Việt Nam",21.083,105.71,
"Ngõ 181 Nguyễn Trãi, Quận Thanh Xuân, Thành phố Hà Nội, 120911, Việt Nam",20.998,105.814,thanh xuân
"Ngõ 181, Phường Phúc Diễn, Quận Bắc Từ Liêm, Thành phố Hà Nội, 100925, Việt Nam",21.046,105.749,bắc từ liêm
"Ngõ 183 Hòang Văn Thái, Quận Thanh Xuân, Thành phố Hà Nội, 120911, Việt Nam",20.997,105.823,thanh xuân
"Ngõ 183 Đặng Tiến Đông, Phường Trung Liệt, Quận Đống Đa, Thành phố Hà Nội, 100100, Việt Nam",21.013,105.821,đống đa
"Ngõ 184 Hoàng Quốc Việt, Phường Cổ Nhuế 1, Quận Cầu Giấy, Quận Bắc Từ Liêm, Thành phố Hà Nội, 122000, Việt Nam",21.047,105.789,bắc từ liêm
"Ngõ 184 Kim Giang, Hoàng Mai, Thành phố Hà Nội, 11718, Việt Nam",20.98,105.818,hoàng mai
"Ngõ 185 Đặng Tiến Đông, Phường Trung Liệt, Quận Đống Đa, Thành phố Hà Nội, 100100, Việt Nam",21.014,105.821,đống đa
"Ngõ 186, Ngọc Khánh, Phường Ngọc Khánh, Quận Ba Đình, Thành phố Hà Nội, 11150, Việt Nam",21.035,105.806,ba đình
"Ngõ 187 Xuân Đỉnh, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Thành phố Hà Nội, 143315, Việt Nam",21.071,105.796,bắc từ liêm
"Ngõ 187, Phường Minh Khai, Quận Hai Bà Trưng, Thành phố Hà Nội, 11617, Việt Nam",20.996,105.858,hai bà trưng
"Ngõ 189 Ngô Gia Tự, Đức Giang, Quận Long Biên, Thành phố Hà Nội, 0947733060, Việt Nam",21.06,105.892,long biên
"Ngõ 189 Trung Kính, Quận Cầu Giấy, Thành phố Hà Nội, 0000000, Việt Nam",21.018,105.793,cầu giấy
"Ngõ 19 Mai Dộng, Hoàng Mai, Thành phố Hà Nội, 11617, Việt Nam",20.989,105.863,hoàng mai
"Ngõ 19 Nại Sa, Huyện Đan Phượng, Thành phố Hà Nội, Việt Nam",21.122,105.665,
"Ngõ 19 Phô Đặng Vũ Hỷ, Phường Thượng Thanh, Quận Long Biên, Thành phố Hà Nội, 0947733060, Việt Nam",21.07,105.898,long biên
"Ngõ 19 Phố Hoàng Ngọc Phách, Phường Láng Hạ, Quận Đống Đa, Thành phố Hà Nội, 170, Việt Nam",21.016,105.811,đống đa
"Ngõ 19 Vạn Bảo, Liễu Giai, Phường Liễu Giai, Quận Ba Đình, Thành phố Hà Nội, 118508, Việt Nam",21.035,105.818,ba đình
"Ngõ 19 Đường Chiến Thắng, Xã Dương Liễu, Huyện Hoài Đức, Thành phố Hà Nội, 24, Việt Nam",21.056,105.679,
"Ngõ 19, Phường Trung Văn, Quận Nam Từ Liêm, Thành phố Hà Nội, 120406, Việt Nam",20.99,105.781,nam từ liêm
"Ngõ 19, Quận Hà Đông, Thành phố Hà Nội, 0914663166, Việt Nam",20.98,105.747,hà đông
"Ngõ 19, Quận Hà Đông, Thành phố Hà Nội, 120406, Việt Nam",20.983,105.788,hà đông
"Ngõ 190 Hoàng Mai, Hoàng Mai, Thành phố Hà Nội, 11617, Việt Nam",20.989,105.854,hoàng mai
"Ngõ 190 Ngô Xuân Quảng, Huyện Gia Lâm, Thành phố Hà Nội, 126227, Việt Nam",21.015,105.936,
"Ngõ 190, Phường Thượng Thanh, Quận Long Biên, Thành phố Hà Nội, 0947733060, Việt Nam",21.071,105.899,long biên
"Ngõ 192 Hòang Văn Thái, Quận Thanh Xuân, Thành phố Hà Nội, 120911, Việt Nam",20.998,105.823,thanh xuân
"Ngõ 192 Phố Đức Giang, Phường Thượng Thanh, Quận Long Biên, Thành phố Hà Nội, 0947733060, Việt Nam",21.068,105.883,long biên
"Ngõ 192 Tựu Liệt, Thanh Trì, Thành phố Hà Nội, 100000, Việt Nam",20.954,105.836,
"Ngõ 192 Yên Duyên, Hoàng Mai, Thành phố Hà Nội, 11622, Việt Nam",20.967,105.872,hoàng mai
"Ngõ 193 Phúc Lợi, Hội Xá, Phường Phúc Lợi, Quận Long Biên, Thành phố Hà Nội, 08443, Việt Nam",21.048,105.925,long biên
"Ngõ 193, Phường Thạch Bàn, Quận Long Biên, Thành phố Hà Nội, 0610, Việt Nam",21.023,105.907,long biên
"Ngõ 194 Phố Thanh Am, Phường Thượng Thanh, Quận Long Biên, Thành phố Hà Nội, 0947733060, Việt Nam",21.07,105.895,long biên
"Ngõ 195 Phố Trần Cung, Phường Cổ Nhuế 1, Quận Bắc Từ Liêm, Thành phố Hà Nội, 04, Việt Nam",21.054,105.785,bắc từ liêm
"Ngõ 195 Yên Duyên, Hoàng Mai, Thành phố Hà Nội, 11622, Việt Nam",20.97,105.873,hoàng mai
"Ngõ 195 Đội Cấn, Đội Cấn, Phường Đội Cấn, Quận Ba Đình, Thành phố Hà Nội, 118508, Việt Nam",21.036,105.824,ba đình
"Ngõ 195, Phường Cổ Nhuế 1, Quận Bắc Từ Liêm, Thành phố Hà Nội, 04, Việt Nam",21.054,105.786,bắc từ liêm
"Ngõ 196, Thanh Trì, Thành phố Hà Nội, 120406, Việt Nam",20.979,105.797,
"Ngõ 198 Thái Hà, Phường Trung Liệt, Quận Đống Đa, Thành phố Hà Nội, 100100, Việt Nam",21.014,105.82,đống đa
"Ngõ 199, Phường Phúc Diễn, Quận Bắc Từ Liêm, Thành phố Hà Nội, 100925, Việt Nam",21.046,105.748,bắc từ liêm
"Ngõ 1A Kiều Mai, Phường Phúc Diễn, Quận Bắc Từ Liêm, Thành phố Hà Nội, 100925, Việt Nam",21.043,105.753,bắc từ liêm
"Ngõ 2 Long Biên 1, Ngọc Lâm, Phường Ngọc Lâm, Quận Long Biên, Thành phố Hà Nội, 125041, Việt Nam",21.046,105.866,long biên
"Ngõ 2 Nguyễn Lân, Quận Thanh Xuân, Thành phố Hà Nội, 1000000, Việt Nam",20.991,105.836,thanh xuân
"Ngõ 2 Nguyễn Lương Bằng, Phường Quang Trung, Quận Đống Đa, Thành phố Hà Nội, +844, Việt Nam",21.014,105.827,đống đa
"Ngõ 2 Phương Canh, Phường Phúc Diễn, Phường Xuân Phương, Quận Nam Từ Liêm, Thành phố Hà Nội, 100925, Việt Nam",21.038,105.757,nam từ liêm
"Ngõ 2 Phố Đại Từ, Hoàng Mai, Hoàng Mai, Thành phố Hà Nội, 100000, Việt Nam",20.974,105.84,hoàng mai
"Ngõ 2 Đường Giữa Đội 3-4, Huyện Đông Anh, Thành phố Hà Nội, Việt Nam",21.143,105.826,
"Ngõ 2 Đường Phùng Hưng, Hà Đông, Quận Hà Đông, Thành phố Hà Nội, 193824, Việt Nam",20.968,105.786,hà đông
"Ngõ 2 Đường Đình, Thanh Oai, Thành phố Hà Nội, Việt Nam",20.831,105.801,
"Ngõ 2, Phường Xuân Tảo, Quận Bắc Từ Liêm, Thành phố Hà Nội, 143315, Việt Nam",21.07,105.803,bắc từ liêm
"Ngõ 20 Láng Hạ, Phường Láng Hạ, Quận Đống Đa, Thành phố Hà Nội, +842435373535, Việt Nam",21.016,105.814,đống đa
"Ngõ 20 Nam Dư, Hoàng Mai, Thành phố Hà Nội, 11622, Việt Nam",20.987,105.888,hoàng mai
"Ngõ 20 Nguyễn Chánh, Quận Cầu Giấy, Thành phố Hà Nội, 000000, Việt Nam",21.01,105.798,cầu giấy
"Ngõ 20 Phố Chu Huy Mân, Phường Phúc Đồng, Quận Long Biên, Thành phố Hà Nội, 08443, Việt Nam",21.036,105.903,long biên
"Ngõ 20 Trương Định, Phường Trương Định, Quận Hai Bà Trưng, Thành phố Hà Nội, 11617, Việt Nam",20.995,105.849,hai bà trưng
"Ngõ 20 Đường Cổng Chùa, Lưu Xá, Xã Đức Giang, Huyện Hoài Đức, Thành phố Hà Nội, 24, Việt Nam",21.059,105.703,
"Ngõ 20, Quận Cầu Giấy, Thành phố Hà Nội, 1000, Việt Nam",21.045,105.805,cầu giấy
"Ngõ 20, Thôn Vàng, Huyện Gia Lâm, Thành phố Hà Nội, 126227, Việt Nam",21.037,105.937,
"Ngõ 200 Bồ Đề, Lâm Du, Phường Bồ Đề, Quận Long Biên, Thành phố Hà Nội, 125041, Việt Nam",21.034,105.876,long biên
"Ngõ 200 Ngách 10 Nguyễn Sơn, Lâm Du, Phường Bồ Đề, Quận Long Biên, Thành phố Hà Nội, 125041, Việt Nam",21.042,105.879,long biên
"Ngõ 200, Hà Đông, Quận Hà Đông, Thành phố Hà Nội, 193824, Việt Nam",20.973,105.784,hà đông
"Ngõ 201 Cầu Giấy, Quận Cầu Giấy, Thành phố Hà Nội, 122000, Việt Nam",21.033,105.797,cầu giấy
"Ngõ 201 Phúc Lợi, Phúc Lợi, Phường Phúc Lợi, Quận Long Biên, Thành phố Hà Nội, 126227, Việt Nam",21.042,105.927,long biên
"Ngõ 201 Phố Cầu Cốc, Tây Mỗ, Phường Tây Mỗ, Quận Nam Từ Liêm, Thành phố Hà Nội, 0914663166, Việt Nam",20.998,105.744,nam từ liêm
"Ngõ 202 Định Công Hạ, Hoàng Mai, Thành phố Hà Nội, 11718, Việt Nam",20.984,105.825,hoàng mai
"Ngõ 202/16, Long Biên, Phường Long Biên, Quận Long Biên, Thành phố Hà Nội, 0610, Việt Nam",21.027,105.893,long biên
"Ngõ 204A Đội Cấn, Phường Đội Cấn, Quận Ba Đình, Thành phố Hà Nội, 118508, Việt Nam",21.035,105.823,ba đình
"Ngõ 205 Đường Phú Diễn, Phú Diễn, Phường Phú Diễn, Quận Bắc Từ Liêm, Thành phố Hà Nội, 100925, Việt Nam",21.053,105.762,bắc từ liêm
"Ngõ 206, Phường Long Biên, Quận Long Biên, Thành phố Hà Nội, 0610, Việt Nam",21.025,105.899,long biên
"Ngõ 206, Quận Hà Đông, Thành phố Hà Nội, 120406, Việt Nam",20.984,105.779,hà đông
"Ngõ 207 Xuân Đỉnh, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Thành phố Hà Nội, 04, Việt Nam",21.069,105.789,bắc từ liêm
"Ngõ 208 Lê Trọng Tấn, Quận Thanh Xuân, Thành phố Hà Nội, 120939, Việt Nam",20.993,105.831,thanh xuân
"Ngõ 208 Tam Trinh, Hoàng Mai, Thành phố Hà Nội, 11617, Việt Nam",20.966,105.867,hoàng mai
"Ngõ 208 Yên Duyên, Hoàng Mai, Thành phố Hà Nội, 11622, Việt Nam",20.966,105.873,hoàng mai
"Ngõ 208 Đường Giải Phóng, Quận Thanh Xuân, Thành phố Hà Nội, 1000000, Việt Nam",20.993,105.84,thanh xuân
"Ngõ 208 Đội Cấn, Phường Đội Cấn, Quận Ba Đình, Thành phố Hà Nội, 118508, Việt Nam",21.035,105.822,ba đình
"Ngõ 208, Phường Cổ Nhuế 1, Quận Bắc Từ Liêm, Thành phố Hà Nội, 1000, Việt Nam",21.051,105.79,bắc từ liêm
"Ngõ 21 Lê Văn Lương, Quận Thanh Xuân, Thành phố Hà Nội, 170, Việt Nam",21.006,105.807,thanh xuân
"Ngõ 21 Nguyễn Hoàng, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Thành phố Hà Nội, 100925, Việt Nam",21.033,105.77,nam từ liêm
"Ngõ 21 Phú Yên, Xã An Khánh, Huyện Hoài Đức, Thành phố Hà Nội, 24, Việt Nam",21.008,105.719,
"Ngõ 21 Quan Nhân, Quận Thanh Xuân, Thành phố Hà Nội, 123025, Việt Nam",21.007,105.813,thanh xuân
"Ngõ 21 Việt Hưng, Phường Việt Hưng, Quận Long Biên, Thành phố Hà Nội, 0947733060, Việt Nam",21.054,105.904,long biên
"Ngõ 21 Văn Nội, Quận Hà Đông, Thành phố Hà Nội, 193824, Việt Nam",20.943,105.766,hà đông
"Ngõ 21 Đường Yên Xá, Yên Xá, Quận Hà Đông, Thành phố Hà Nội, 193824, Việt Nam",20.969,105.793,hà đông
"Ngõ 21 Đường Yên Xá, Yên Xá, Thanh Trì, Thành phố Hà Nội, 193824, Việt Nam",20.968,105.794,
"Ngõ 21 Đường Đình Hát, Xóm Gạch, Xã Sơn Đông, Huyện Hoài Đức, Thành phố Hà Nội, 24, Việt Nam",21.042,105.701,
"Ngõ 21, Cự Đà, Thanh Oai, Thành phố Hà Nội, 193824, Việt Nam",20.928,105.792,
"Ngõ 21, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Thành phố Hà Nội, 100925, Việt Nam",21.031,105.772,nam từ liêm
"Ngõ 210 Lê Trọng Tấn, Khu đô thị Định Công, Quận Thanh Xuân, Thành phố Hà Nội, 120939, Việt Nam",20.992,105.832,thanh xuân
"Ngõ 211 Đường Bạch Đằng, Chương Dương, Phường Chương Dương, Quận Hoàn Kiếm, Thành phố Hà Nội, 110070, Việt Nam",21.029,105.861,hoàn kiếm
"Ngõ 211, Phường Cổ Nhuế 1, Quận Bắc Từ Liêm, Thành phố Hà Nội, 04, Việt Nam",21.055,105.786,bắc từ liêm
"Ngõ 212 Phố Trung Kiên, Phường Tây Tựu, Quận Bắc Từ Liêm, Thành phố Hà Nội, 24, Việt Nam",21.07,105.731,bắc từ liêm
